reviewerID,asin,overall,unixReviewTime,uid,iid
A2IO95F0L21AUW,B00AVTLUD6,5,1374192000,3408,1017
A1GHUN5HXMHZ89,B00AVTLUD6,5,1363824000,826,1017
ATMIH8039GOP,B00AVTLUD6,5,1405641600,3067,1017
A1GM1B5TXYMFD2,B00AVTLUD6,5,1357084800,3394,1017
A3956O40ZZYFMY,B00AVTLUD6,5,1360368000,3575,1017
A3FQN1IZPIDEVP,B00AVTLUD6,5,1405900800,1225,1017
AWCODMEOA89YZ,B00AVTLUD6,5,1388188800,3868,1017
ACCZJHQKB7S9A,B00AVTLUD6,5,1389052800,728,1017
AHD66U9MG0MKI,B00AVTLUD6,5,1381017600,2658,1017
A7EMOFCPUVJM8,B00AVTLUD6,5,1363824000,4367,1017
A3EI80IPS119LC,B00AVTLUD6,4,1405468800,2902,1017
A2LFGBD84N6LKS,B00AVTLUD6,5,1358380800,4023,1017
A2DAUFC42HTG1F,B00AVTLUD6,5,1405900800,1001,1017
A1D1MIFRSG50Y3,B00AVTLUD6,5,1388448000,1512,1017
AQTALRXJYC84Y,B00AVTLUD6,5,1405814400,1242,1017
A3MZSQR6LL3DGP,B00AVTLUD6,3,1384300800,3277,1017
A23KN6VDTJ7EWY,B00AVTLUD6,5,1360627200,3882,1017
A1ZIT4JXTJCCNX,B00AVTLUD6,5,1361404800,537,1017
ABRCAF8DCRRKS,B00AVTLVY4,2,1359072000,2644,1018
A1IPNW1BDW415E,B00AVTLVY4,5,1362355200,3414,1018
A1YH43NAKPLMYR,B00AVTLVY4,4,1357776000,1358,1018
AT5T7X6AX2FKG,B00AVTLVY4,4,1363737600,2944,1018
A33ERTSY29OW0Z,B00AVTLVY4,4,1389139200,3418,1018
A26LD9FQHTM8ZH,B00AVTLVY4,1,1381104000,1491,1018
A30VY465BIM9I4,B00AVTLVY4,5,1358380800,3419,1018
A168W1XDQRE2IQ,B00AVXYXRM,5,1395705600,3209,1019
A4YQOIH8BOTHJ,B00AVXYXRM,1,1378252800,4630,1019
A2X7LH4HGPQ260,B00AVXYXRM,5,1386633600,1990,1019
A3HWVPN0IZS4V3,B00AVXYXRM,5,1386201600,1576,1019
A2BJGZFVZI2XO,B00AVXYXRM,4,1392508800,3902,1019
A3034H8F3P96V7,B00AVXYXRM,5,1386979200,4027,1019
A1FGABIJLQHY22,B00AVXYXRM,5,1370131200,1669,1019
A1S1BJFTA644TU,B00AVXYXRM,2,1392422400,1855,1019
A3RM5FW3BOEDOG,B00AWM9RX2,5,1402531200,3002,1020
A1DQB0L261SXCZ,B00AWM9RX2,4,1371081600,3611,1020
A3AS83OQW4HSL3,B00AWM9RX2,5,1368748800,4631,1020
A238797046NZPA,B00AWM9RX2,3,1363478400,2846,1020
A2DDKFU4NDJ15K,B00AWM9RX2,2,1369785600,2884,1020
A1054OXCAFD30C,B00AWM9RX2,5,1400371200,3594,1020
A3G5GUQBIJET7,B00AWM9RX2,3,1388966400,1725,1020
A2FPDWTD9AENVK,B00AWMDFJ4,2,1359590400,1757,1021
A1FGOX1XHXHYY4,B00AWMDFJ4,4,1374278400,4632,1021
A2A7XY78RAM5H5,B00AWMDFJ4,4,1391385600,1270,1021
AEZTYWDC7LXJH,B00AWMDFJ4,3,1363219200,3769,1021
A1UEIAIRVH070I,B00AWMDFJ4,4,1360368000,2027,1021
A3SS6VRWCTB7V,B00AWMDFJ4,1,1357862400,1272,1021
A6X01I8L1SV9F,B00AWMR6DA,1,1375315200,3365,1022
A3MFJUCEWDA3TW,B00AWMR6DA,5,1404604800,2000,1022
A2JHEZH0VXU6EQ,B00AWMR6DA,1,1387843200,2252,1022
AKSJY60W2RD1D,B00AWMR6DA,1,1381449600,3950,1022
A1OB6LDS4U0UDZ,B00AWMR6DA,3,1404000000,3448,1022
A1Z2EH5U02IKWE,B00AWMR6DA,3,1379289600,1696,1022
A1G9GWN4NPH5ZN,B00AWMR6DA,5,1388793600,689,1022
A2265FMBWOG0WM,B00AWMR6DA,2,1385424000,3078,1022
A1QMUYUDT6YNOQ,B00AWMR6DA,1,1398211200,4061,1022
A2OUF5OHEE1O7G,B00AWMR6DA,1,1381708800,3862,1022
A2B2HPXP8GT5F,B00AX4QEAS,5,1387497600,4633,1023
A23LIUFRTWOHNB,B00AX4QEAS,1,1377216000,3397,1023
A2F8V64SNX68D,B00AX4QEAS,3,1382918400,1682,1023
A27SMED6FTN6XR,B00AX4QEAS,4,1358467200,2700,1023
A1ITC02ET70N89,B00AX4QEAS,5,1372550400,1164,1023
A2CN5V2ICHOZGG,B00AX4QEAS,4,1380412800,1796,1023
A338X0EGA7MO2T,B00AX4QEAS,1,1372550400,721,1023
A2161MAS1NMMZ3,B00AX4QEAS,5,1386979200,2696,1023
A38UP0WXFIHSIE,B00AX4QEAS,3,1398211200,3869,1023
A2IZQJE7DC1T5S,B00AX4QEAS,4,1375315200,3774,1023
A1V3TRGWOMA8LC,B00AX4QEAS,3,1360368000,434,1023
A3GHR6LR7JOQ89,B00AX4QEAS,2,1397174400,3793,1023
A1MCNL1OZWZW99,B00AX4QEAS,2,1381968000,2981,1023
A212UEBIYQF0AS,B00AX4QEAS,5,1382054400,4634,1023
A3OIPQ0N6E2JWT,B00AX4QEAS,4,1381104000,4218,1023
AG0UP5II9OSP2,B00AX4QEAS,5,1384041600,1244,1023
A2GS6XMWDUA4KG,B00AX4QEAS,1,1376092800,4635,1023
A3078MJMP4VLH2,B00AX4QEAS,5,1382832000,3469,1023
A1K7XJDBOC9O3M,B00AX4QEAS,1,1399334400,2737,1023
A24QOM8OX1AY72,B00AYALPLO,5,1392076800,455,1024
A1AB76HVQPM4SO,B00AYALPLO,5,1380412800,969,1024
A15C7MIFESXMG3,B00AYALPLO,4,1364083200,1896,1024
A1S6E1LCH3RM1B,B00AYALPLO,5,1378252800,743,1024
A36SL1P1YOIXL5,B00AYALPLO,4,1361145600,2425,1024
A1PF3FBJ443F0Q,B00AYALPLO,5,1375747200,2196,1024
A1NKDHSM1D0O00,B00AYALPLO,4,1369267200,100,1024
AK1UCBCTWKS4Q,B00AYALPLO,5,1373155200,4526,1024
A2FRKEXDXDN1KI,B00AYB0YRY,3,1372896000,1054,1025
A37EGLKQ6T6DWF,B00AYB0YRY,3,1369180800,2326,1025
A3KJF6Q1UXE2JJ,B00AYB0YRY,1,1360281600,2178,1025
A2DAHERP7HYJGO,B00AYB0YRY,1,1369958400,385,1025
A1MNUAXPWP8BUJ,B00AYB0YRY,3,1369008000,39,1025
A19ZXK9HHVRV1X,B00AYB0YRY,2,1375660800,1283,1025
AV6QDP8Q0ONK4,B00AYB0YRY,3,1368835200,584,1025
A1XT8AJB7S9JJG,B00AYB0YRY,3,1367020800,587,1025
A26PQF7KZUSWDO,B00AYRIFH4,5,1394755200,903,1026
A1TA9T0ZB7P61W,B00AYRIFH4,5,1395532800,4051,1026
A2LNW7GRQ205KS,B00AYRIFH4,5,1361318400,2398,1026
AHR485R743ADE,B00AYRIFH4,5,1368144000,1331,1026
A3ICL3789G5PNG,B00AYRIFH4,5,1388793600,3349,1026
A3SO0GDQZ8Q8NB,B00AYRIFH4,5,1395705600,730,1026
A7WT61P4D6W0H,B00AYRIFH4,5,1397779200,53,1026
A210WDPK4PNA1B,B00AYRIFH4,5,1397952000,2379,1026
A33IOKCUB074LM,B00AYRIFH4,5,1388880000,2906,1026
A3UTCZCLWFCO2V,B00AYRIFH4,5,1402963200,1936,1026
A2SBF7UC16ELSL,B00AYRIFH4,4,1389225600,673,1026
A1O5ZPBUQVNYMG,B00AYRIFH4,5,1374537600,3932,1026
A2HO2ELT25BVAJ,B00AYRIFH4,4,1379721600,3889,1026
A3RVMMZYOXQNKL,B00AYRIFH4,5,1394582400,1875,1026
A16IXL2GWY31SQ,B00AYT159C,5,1358812800,4104,1027
A27K80SBJQQQDS,B00AYT159C,5,1387584000,4075,1027
A3RE9ZVPN2SJ5W,B00AYT159C,3,1362873600,3849,1027
A371URGUTJUFIE,B00AYT159C,4,1360627200,4108,1027
A3U37HX8Q61RAW,B00AYT159C,5,1364256000,4546,1027
A3I291BE0RNZCU,B00AYT159C,5,1374105600,2912,1027
A1BQRS7Z1RO9O0,B00AYT159C,5,1386460800,1217,1027
A1X8IR1ZE3I77A,B00AYT159C,5,1371772800,2331,1027
AFNFCDH36FZ1S,B00AYT159C,5,1363564800,4521,1027
A11EGODFB1YO,B00AYU5ULA,5,1386028800,4636,1028
A16IXL2GWY31SQ,B00AYU5ULA,5,1358812800,4104,1028
A3FZDEJ8WUAA1R,B00AYU5ULA,5,1386028800,4637,1028
A3PMHIFGUTSQH2,B00AYU5ULA,5,1358726400,4128,1028
A1GW4654UMT3OX,B00AYU5ULA,5,1380153600,2441,1028
A2IOR3FE2TXEJ5,B00AYUCDDS,5,1361145600,4255,1029
A1YDS4TUIGDPUG,B00AYUCDDS,4,1366329600,2794,1029
A32GFEBSH3T7C2,B00AYUCDDS,3,1364688000,3831,1029
AT4MERMFHWECF,B00AYUCDDS,4,1389830400,1697,1029
A1OE5P78QIQ13G,B00AYUCDDS,4,1404950400,241,1029
A2SNI85JO28GFX,B00AYUCDDS,5,1363737600,4429,1029
A3JWDM4ILUSRKS,B00AYUCDDS,5,1403308800,2807,1029
A2MXSNFTTCZU4Z,B00AYUCDDS,5,1399593600,2861,1029
A1YF452UV17EAS,B00AYUCDDS,5,1366761600,4411,1029
A1OTK1OIJY10IN,B00AYUCDDS,4,1393113600,4361,1029
A3IZ91Z0FPEE8E,B00AYUCDDS,5,1358812800,4145,1029
A3NVB6HKMUH2NM,B00AYUCDDS,5,1358121600,3568,1029
A1J9S070L0MVWX,B00AYUCDDS,4,1392422400,860,1029
A3P54PXQIM4JMS,B00AYUCDDS,5,1360281600,4638,1029
A3PMHIFGUTSQH2,B00AYUCDDS,5,1359936000,4128,1029
AL5P6IG4WZ57J,B00AYUCDDS,5,1403740800,134,1029
A2E2CBYWVJSJRW,B00AYUCDDS,3,1397606400,2022,1029
A2VVK0JUGV55SN,B00AYUCDDS,4,1392681600,3247,1029
A28QQ60AA14UMM,B00AYUCDDS,5,1365811200,4491,1029
A101PLUE57KUSS,B00AYUCDDS,4,1362355200,4045,1029
A2W6YKE91T5VOY,B00AYUCDDS,4,1372291200,4230,1029
AG9PJLR2LP6NJ,B00AYUCDDS,5,1368144000,2782,1029
A1E2UQ6GIJCUDA,B00AYUCDDS,5,1366761600,4300,1029
AQGQKGNSZ21T9,B00AYUCDDS,5,1389139200,4603,1029
A1OIEPCW2XUV9W,B00AYUCDDS,3,1360195200,3703,1029
A5NPNTPYVHQHJ,B00AYUCDDS,5,1378512000,2503,1029
A28XTC62XO2H0P,B00AYUCDDS,4,1391990400,3589,1029
A1MLV81DVFTG7P,B00AYUCDDS,3,1361145600,4468,1029
A2YW2DVVYTZV2U,B00AYUCDDS,5,1360368000,2394,1029
A2UAFI1CE7PDT8,B00AYUCDDS,4,1362787200,3168,1029
A1O3WRG3SQCF1A,B00AYUCDDS,4,1389398400,1548,1029
AU3PO882GSVB,B00AYUCDDS,4,1389484800,1104,1029
A9PFXQUEL41AQ,B00AYUCDDS,4,1360368000,4353,1029
AR1QNZK3HCT32,B00AYUCDDS,5,1399852800,1360,1029
AVFG5LVO31P6L,B00AYUCDDS,5,1377734400,3597,1029
A275628FBS6PRM,B00AYUCDDS,5,1387065600,4639,1029
AJ0RY8KRIN6T2,B00AYUCDDS,5,1399420800,431,1029
A2OVTQN1M9OHVJ,B00AZRLEVW,5,1367625600,3598,1030
A1XOAWH42QK71Q,B00AZRLEVW,4,1387670400,4593,1030
A36VUEF14T5PDW,B00AZRLEVW,5,1387843200,3259,1030
A30CV4T4I9Y89P,B00AZRLEVW,5,1383696000,617,1030
A1XXFXNL0TDS5X,B00AZRLEVW,5,1381708800,532,1030
A2O5MQLI04TSS,B00AZRLEVW,5,1386979200,3416,1030
AVF05S1035880,B00AZRLEVW,5,1388620800,847,1030
A3JXLU3BWB72T6,B00AZRLEVW,4,1388102400,2957,1030
A33AHHWWLR9IGH,B00B09HOGI,5,1388793600,1996,1031
A1BX06Z8YC3RLS,B00B09HOGI,5,1389830400,181,1031
A1JUAUWS4MRK7K,B00B09HOGI,5,1377993600,4243,1031
A1Q6MHDUPNV6P7,B00B09HOGI,5,1384819200,2340,1031
A11Q7PYQ87R5Y2,B00B09HOGI,5,1391817600,1303,1031
ARZ2OAYP2FJ18,B00B09HOGI,5,1366329600,2387,1031
A29R72Q5YA21Q6,B00B09HOGI,5,1371945600,2923,1031
A1XOAWH42QK71Q,B00B0FDEMU,4,1386374400,4593,1032
A1Y3NTL7XXIFQ8,B00B0FDEMU,5,1386201600,3019,1032
A3OHGBNON7E1SH,B00B0FDEMU,5,1389830400,2462,1032
A36VUEF14T5PDW,B00B0FDEMU,5,1387843200,3259,1032
A30CV4T4I9Y89P,B00B0FDEMU,5,1383696000,617,1032
AG26RXAM14J83,B00B0FDEMU,5,1387497600,4469,1032
AVF05S1035880,B00B0FDEMU,5,1388620800,847,1032
A1AGBTL8M08K4V,B00B0K9PKU,3,1393718400,4122,1033
A3KUM5FTG7OYCV,B00B0K9PKU,5,1362614400,1667,1033
A2ELW3L2SN6X5B,B00B0K9PKU,3,1360368000,3149,1033
A1V3TRGWOMA8LC,B00B0K9PKU,5,1358640000,434,1033
A35Q36CDGMSKZB,B00B0K9PKU,4,1373155200,1545,1033
A1W9JB3KRSDEQD,B00B0K9PKU,5,1373673600,1603,1033
A2VUD4SPJO4V33,B00B0K9PKU,2,1388102400,2259,1033
AFYGEH2X46ZLG,B00B0TNVNS,5,1378252800,850,1034
A3U0EYJ8CNI9OZ,B00B0TNVNS,3,1392249600,1506,1034
A1UB6Z3RO4TQYW,B00B0TNVNS,3,1401062400,3844,1034
AM8NF53VKNB3H,B00B0TNVNS,5,1393459200,488,1034
A1B8EYP3VEWT8R,B00B0TNVNS,5,1405123200,4640,1034
A2D3QU2X5DWFZ8,B00B0TNVNS,5,1387497600,4641,1034
A2UHUX9JPMPQ51,B00B0TNVNS,5,1392768000,975,1034
A2JD1WXVOLRSGH,B00B0TNVNS,5,1402012800,654,1034
APR99LH9MEV46,B00B0TNVNS,4,1396915200,655,1034
A3UOM8Z99ICSLF,B00B0TNVNS,4,1367625600,4414,1034
AXO4PQU0XG3TG,B00B0TNVNS,2,1368576000,1653,1034
AY5KQDM4KXNBW,B00B0TNVNS,4,1393113600,4642,1034
A16Z5HMO64FFS7,B00B0TNVNS,5,1395014400,3441,1034
A2GPN2VKS8E77C,B00B0TNVNS,3,1370131200,734,1034
A3RE9ZVPN2SJ5W,B00B0TNVNS,1,1362787200,3849,1034
A3GD8QRS50A6OB,B00B0TNVNS,4,1394236800,3835,1034
A1LN472BYKXBXE,B00B0TNVNS,2,1397347200,1277,1034
A2ALMPXIKDLE3C,B00B0TNVNS,2,1380067200,3750,1034
A1L8FXMZMAPGAL,B00B0TNVNS,5,1394668800,1583,1034
AB4HMDH2PK7JN,B00B0TNVNS,4,1392940800,1847,1034
A1QH97JK6ZQC2H,B00B0TNVNS,3,1380499200,780,1034
A2AQJK7AYK86EN,B00B0TNVNS,5,1371600000,4073,1034
A3FHR7W9V6I795,B00B0TNVNS,4,1405036800,512,1034
A20L0AXFLQQIBX,B00B0TNVNS,5,1368230400,4513,1034
A30CV4T4I9Y89P,B00B0TNVNS,5,1403308800,617,1034
A1P6NQT3V6KD3K,B00B0TNVNS,5,1399334400,1288,1034
A1F75QQEQ00OLD,B00B0TNVNS,4,1395705600,521,1034
A6SXZO6PW6AGM,B00B0TNVNS,5,1363305600,4388,1034
A3TKGO3GYESVC7,B00B0TNVNS,5,1373241600,4241,1034
A1ATHDILELXROF,B00B0TNVNS,5,1399420800,268,1034
ASTXFO5DCZ687,B00B0TNVNS,4,1369612800,3649,1034
A1DXCHSRVH8Z0E,B00B0TNVNS,5,1388275200,2351,1034
A23U2RC1J3W42O,B00B0TNVNS,5,1404950400,1910,1034
A4LD82D485P5Y,B00B0TNVNS,5,1366243200,4443,1034
A2A6HEU3U33ZP1,B00B0TNVNS,5,1369785600,3853,1034
ANL0ZJZJ4URIG,B00B0TNVNS,5,1386720000,3854,1034
A1ZFO9K6TF30Y5,B00B0TNVNS,3,1386720000,2016,1034
A1LISVBK6TFGMR,B00B0TNVNS,5,1392681600,814,1034
AR6MI6AVH9YML,B00B0TNVNS,3,1397174400,291,1034
A32Z66UUKHLW8B,B00B0TNY3K,5,1365724800,4386,1035
A2L0G56BNOTX6S,B00B0TNY3K,5,1361145600,293,1035
AW3VZ5O895LRK,B00B0TNY3K,4,1360368000,609,1035
A3POM5GPI6OW9W,B00B0TNY3K,5,1371168000,1387,1035
AAJGD1K7CPJTD,B00B0TNY3K,3,1363910400,2829,1035
ANT106LDDS3ED,B00B0TNY3K,3,1369008000,4456,1035
A2N9Q8N88U5D9Q,B00B0TNY3K,5,1367625600,3014,1035
A3789N15N2JSDR,B00B0TNY3K,5,1366761600,4643,1035
A2IFYALG3UITF7,B00B0TNY3K,3,1363046400,4578,1035
A23AMGVOOS4S6D,B00B0TO5DS,5,1369440000,1078,1036
A3JPE4X5R6TX5H,B00B0TO5DS,5,1374364800,4071,1036
AL17NYZQZXBEN,B00B0TO5DS,4,1390953600,3918,1036
A1M428BZF0QONJ,B00B0TO5DS,4,1361145600,651,1036
A2C2YJPIZOFDFT,B00B0TO5DS,4,1388880000,288,1036
A1H16VPL9XKGGR,B00B0TO5DS,4,1361145600,2255,1036
A1TC6XBC3NVRFM,B00B13UW0I,5,1374710400,551,1037
A1QHEX7EX8DH8,B00B13UW0I,4,1386547200,3922,1037
A31UJ731BPTDEU,B00B13UW0I,4,1373846400,2214,1037
A2EAVV0L9OMWTN,B00B13UW0I,5,1379548800,2565,1037
ASLTUNWNRTUOY,B00B13UW0I,5,1388793600,893,1037
A2JMWWPDKW8KZI,B00B13UW0I,5,1392940800,839,1037
A238797046NZPA,B00B13UW0I,3,1373932800,2846,1037
A1QRLTW4WCM42C,B00B13UW0I,4,1376179200,2223,1037
A3BW5OWMGFBRGZ,B00B13UW0I,3,1384387200,3015,1037
A1K7XJDBOC9O3M,B00B13UW0I,4,1387497600,2737,1037
A2XJYR5OBJM9XM,B00B13UW0I,4,1373587200,1320,1037
A2OVTQN1M9OHVJ,B00B19DDOY,4,1380844800,3598,1038
A1VADHEM80AG4O,B00B19DDOY,4,1392681600,1995,1038
A4IL0CLL27Q33,B00B19DDOY,5,1403049600,3547,1038
A3968V5F8JKMA3,B00B19DDOY,4,1389398400,2038,1038
A1BHHYCGFSPFJD,B00B19DDOY,4,1371168000,2531,1038
A1L7FWYE1GI3H7,B00B19DDOY,5,1387843200,2564,1038
A3FII5GIF8X4FG,B00B19DDOY,4,1381104000,4181,1038
A238797046NZPA,B00B19DDOY,4,1366156800,2846,1038
A72QEHDVRNTBC,B00B19DDOY,4,1391644800,4644,1038
A2GLYX68IIU1MM,B00B19DDOY,4,1392681600,1978,1038
A28Q2LJTX52PMI,B00B19DSFS,4,1405728000,3086,1039
A2LNW7GRQ205KS,B00B19DSFS,3,1364083200,2398,1039
A1TOIY4OOWLXQ5,B00B19DSFS,3,1394841600,1839,1039
A3QWY38K6NOFK4,B00B19DSFS,2,1359849600,628,1039
AMXUSQHMT3SYB,B00B19DSFS,4,1377043200,2414,1039
A27H9DOUGY9FOS,B00B19DSFS,5,1369785600,919,1039
A3I291BE0RNZCU,B00B19DSFS,1,1395446400,2912,1039
A2US1B78E8NRZE,B00B19DSFS,4,1364515200,4010,1039
A1BLDIJ8VJKUZZ,B00B19DSFS,4,1388448000,1596,1039
A2641CJX7J90PO,B00B19GYCW,5,1360368000,4645,1040
A3JAS1JIZEN6WX,B00B19GYCW,4,1376524800,1541,1040
A6L4TRWZU8XHF,B00B19GYCW,5,1390780800,974,1040
A2IY9M330NKBW6,B00B19GYCW,5,1375747200,1776,1040
A12IRGQLFE4EBA,B00B19GYCW,4,1377302400,890,1040
AXQCLL52ZBJQX,B00B19GYCW,5,1378771200,3660,1040
A14GK0E64J0WAS,B00B19GYCW,4,1358380800,2927,1040
A19HCQSC5FVOXW,B00B19GYCW,1,1359504000,437,1040
A1GD1G8XXPRYQ8,B00B1NI9TY,5,1382918400,2149,1041
A14Z0Q1DU6CBJJ,B00B1NI9TY,2,1367452800,490,1041
A1U5NWJOYH2QQH,B00B1NI9TY,4,1372464000,1154,1041
A2A1HXFSAPA9A5,B00B1NI9TY,3,1365638400,1977,1041
AVFG5LVO31P6L,B00B1NI9TY,4,1370995200,3597,1041
AV6QDP8Q0ONK4,B00B1NI9TY,4,1384214400,584,1041
A6X01I8L1SV9F,B00B1OZGHG,3,1375315200,3365,1042
AGB118JS9W38Y,B00B1OZGHG,5,1366416000,3762,1042
AXKV0W2E2RR6A,B00B1OZGHG,5,1390176000,1683,1042
A5J25DDJ3G05R,B00B1OZGHG,2,1383696000,4016,1042
AM3ACTN8DH7I,B00B1OZGHG,4,1401408000,4322,1042
AEV1Z03MTPOLG,B00B1OZGHG,5,1361404800,4058,1042
A308A7GSBF1UC3,B00B23TA28,3,1367625600,2101,1043
ARHG0ARGM2JVO,B00B23TA28,5,1374624000,2995,1043
A1IFQ9IMH1W92A,B00B23TA28,5,1362268800,3798,1043
AVYVB9TB3BXZZ,B00B23TA28,5,1375315200,2996,1043
A2C7PCMO6UHSS2,B00B23TA28,4,1381276800,3187,1043
A3I0B42BE8ABQ5,B00B23TA28,5,1369180800,3631,1043
A34BZM6S9L7QI4,B00B23TA28,4,1361577600,2963,1043
A1LTPGV33QOS87,B00B23TA28,5,1360713600,2122,1043
A1K69BBLY0NVOW,B00B23TA28,4,1370044800,4041,1043
A1ZK0046RLERXX,B00B23TA28,5,1362787200,3781,1043
A2NR38N3QB3JJ2,B00B23TA28,4,1372723200,2998,1043
ALNET5JVRMI8R,B00B23TA28,3,1363737600,951,1043
A3RPQMXBEUU0PR,B00B2EX4C4,1,1402876800,3888,1044
AB7YLOOGG13JB,B00B2EX4C4,5,1364688000,3080,1044
A1CIQKOEKFOX3M,B00B2EX4C4,5,1367539200,4599,1044
A34GZPHWYPSY2T,B00B2EX4C4,3,1383868800,819,1044
A3MTCPR8DQP984,B00B2EX4C4,5,1386201600,4646,1044
A3O25NLICJ89US,B00B2EX4C4,1,1395532800,3446,1044
A3I0B42BE8ABQ5,B00B2EX4C4,5,1363737600,3631,1044
A2RK3CB7LX9ZL8,B00B2EX4C4,5,1362009600,2960,1044
A1LTPGV33QOS87,B00B2EX4C4,5,1386547200,2122,1044
ABCTCW3IEF0SS,B00B2EX4C4,5,1389830400,3452,1044
A2WD51OMBL4MNM,B00B2EX4C4,5,1392681600,3453,1044
ALNET5JVRMI8R,B00B2EX4C4,4,1363737600,951,1044
A2EC5WQMUBFF3,B00B2EX4C4,5,1398816000,3959,1044
A2UR9I3QSTN4G3,B00B2EX4C4,5,1370736000,2919,1044
A29ZXYU74C95QS,B00B2EX4C4,4,1370563200,4446,1044
A2641CJX7J90PO,B00B2G2RG6,2,1365724800,4645,1045
A30O8BV3UG5YTO,B00B2G2RG6,3,1361145600,2308,1045
A9RNMO9MUSMTJ,B00B2G2RG6,3,1393200000,887,1045
A3J1L5HC0RMCDX,B00B2G2RG6,5,1361923200,1297,1045
A2EBROCMXYX9UM,B00B2G2RG6,4,1360454400,4297,1045
A2X495C67WRSL,B00B2G2RG6,2,1395705600,1535,1045
A1BBGTJN5DRT8T,B00B2G2RG6,4,1368230400,1424,1045
A3JPE4X5R6TX5H,B00B2G2RG6,5,1363737600,4071,1045
A1PJZKEZQGREDY,B00B2G2RG6,2,1366070400,1649,1045
AW3VZ5O895LRK,B00B2G2RG6,4,1358812800,609,1045
A1KTIT74QV6YCR,B00B2G2RG6,5,1360108800,4359,1045
AL17NYZQZXBEN,B00B2G2RG6,3,1359504000,3918,1045
A14Z0Q1DU6CBJJ,B00B2G2RG6,1,1366156800,490,1045
A206FTHP338KNF,B00B2G2RG6,4,1369612800,767,1045
A1JJJ4EHYHQLRR,B00B2G2RG6,1,1369785600,3574,1045
AOPDMEI5PNO8K,B00B2G2RG6,5,1366761600,3980,1045
A14JU2J179CMJO,B00B2G2RG6,5,1361145600,3981,1045
A1YF452UV17EAS,B00B2G2RG6,4,1360022400,4411,1045
A2VPSFK81ORZBS,B00B2G2RG6,2,1405296000,4647,1045
A273Q54RS1S97M,B00B2G2RG6,1,1365638400,656,1045
ALPN7JVAS2HAV,B00B2G2RG6,5,1359158400,4198,1045
A2I1EP94C7NEW6,B00B2G2RG6,5,1402272000,910,1045
A1Z9JJN43A5T3W,B00B2G2RG6,3,1366070400,658,1045
A33AN1Z708PADZ,B00B2G2RG6,1,1360800000,3709,1045
A1L6VBZ8D4LNNZ,B00B2G2RG6,5,1389312000,3701,1045
ARDFNH1ZQ2HLJ,B00B2G2RG6,2,1364947200,3949,1045
A2IY9M330NKBW6,B00B2G2RG6,3,1383177600,1776,1045
A2BI4ES0EFSVTU,B00B2G2RG6,5,1388620800,4262,1045
A2RIL9AWZO7SQ0,B00B2G2RG6,4,1367107200,2429,1045
A1DWYGBIDFNZTX,B00B2G2RG6,4,1387584000,2623,1045
AL3905465GX0L,B00B2G2RG6,3,1363737600,2035,1045
A2GPN2VKS8E77C,B00B2G2RG6,5,1368835200,734,1045
A7FLQ9F7LEB8X,B00B2G2RG6,5,1382140800,736,1045
A55RQ26WDPSM0,B00B2G2RG6,2,1365552000,4540,1045
A1V3TRGWOMA8LC,B00B2G2RG6,3,1360108800,434,1045
AN9WA4C5E7YY5,B00B2G2RG6,5,1361491200,4292,1045
A2BFIYZYNK54QX,B00B2G2RG6,3,1379548800,55,1045
A32B6XWNR55SRL,B00B2G2RG6,4,1393113600,96,1045
A1X6HVKSALJZO0,B00B2G2RG6,5,1394755200,4368,1045
AW2NFHGN1ZVDN,B00B2G2RG6,5,1359763200,3711,1045
AU6FJZNUULV59,B00B2G2RG6,3,1392163200,4566,1045
A1JOD6023BCP4F,B00B2G2RG6,4,1363737600,3722,1045
A2XD1IYPRTS0O5,B00B2G2RG6,1,1364774400,1970,1045
A35I428M5WAT5Q,B00B2G2RG6,4,1364083200,2824,1045
A14EL3DQ31UPHM,B00B2G2RG6,5,1362441600,4552,1045
A19EMIJSW9VJAH,B00B2G2RG6,4,1385769600,3984,1045
A1DHU9SGL53LCT,B00B2G2RG6,2,1389312000,1751,1045
A3L2OVQHWYBU3O,B00B2G2RG6,5,1366588800,508,1045
A2CN49JH000IDW,B00B2G2RG6,2,1360022400,1076,1045
A1PL4HHP44M4FB,B00B2G2RG6,5,1367452800,3693,1045
AWHNLSBRKPYAN,B00B2G2RG6,5,1371686400,4270,1045
A1ASQLM5XCBT94,B00B2G2RG6,5,1379462400,3451,1045
A2KMQM6RGUBSUY,B00B2G2RG6,5,1377216000,4231,1045
A252FXQX3GB5J8,B00B2G2RG6,3,1362441600,4272,1045
A2HOI6ANK1J1EX,B00B2G2RG6,1,1365120000,4200,1045
A2MZDXW018TVJE,B00B2G2RG6,5,1364688000,3878,1045
A18040EPTI2RKT,B00B2G2RG6,5,1360972800,2442,1045
A1IDC728Y0UM6W,B00B2G2RG6,4,1367280000,4502,1045
A2MWI8Q7C1OZIH,B00B2G2RG6,4,1376092800,3986,1045
AEWG5FAN5W5LI,B00B2G2RG6,5,1396742400,4494,1045
A1D1MIFRSG50Y3,B00B2G2RG6,5,1393718400,1512,1045
A0705654XT5UCAYOY7TH,B00B2G2RG6,2,1400716800,4616,1045
AQ0EO10KTRJ4V,B00B2G2RG6,3,1391644800,465,1045
A3U37HX8Q61RAW,B00B2G2RG6,5,1361318400,4546,1045
A6RCJJ1HCN84R,B00B2G2RG6,2,1360022400,3570,1045
